Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768632113,140,,Aggregated,4.900000,0.000000,3700,5700,7300,8100,11000,15000,25000,30000,36000,36000,36000,523,0,3700.0,5395.964984403443,582.734238,36430.49536899999,8838.931166347993
1768632114,142,,Aggregated,4.600000,0.000000,3700,5700,7300,8200,11000,15000,25000,30000,36000,36000,36000,525,0,3700.0,5430.798984116192,582.734238,36430.49536899999,8839.064761904761
1768632115,144,,Aggregated,4.600000,0.000000,3700,5700,7300,8200,11000,15000,25000,30000,36000,36000,36000,525,0,3700.0,5430.798984116192,582.734238,36430.49536899999,8839.064761904761
1768632116,146,,Aggregated,4.000000,0.000000,3800,5700,7300,8200,11000,15000,25000,30000,36000,36000,36000,527,0,3800.0,5471.231802428843,582.734238,36430.49536899999,8839.19734345351
1768632117,148,,Aggregated,3.200000,0.000000,3800,5800,7300,8200,11000,15000,25000,30000,36000,36000,36000,528,0,3800.0,5496.103139564395,582.734238,36430.49536899999,8847.689393939394
1768632118,150,,Aggregated,2.300000,0.000000,3800,5800,7400,8300,11000,15000,25000,30000,36000,36000,36000,530,0,3800.0,5540.095684092454,582.734238,36430.49536899999,8845.979245283019
1768632119,152,,Aggregated,2.300000,0.000000,3800,5800,7400,8300,11000,15000,25000,30000,36000,36000,36000,530,0,3800.0,5540.095684092454,582.734238,36430.49536899999,8845.979245283019
1768632120,154,,Aggregated,1.900000,0.000000,3800,5800,7400,8300,11000,16000,27000,31000,44000,44000,44000,532,0,3800.0,5636.108802011279,582.734238,43890.72422099999,8842.167293233082
1768632121,156,,Aggregated,1.900000,0.000000,3800,5800,7400,8300,11000,16000,27000,31000,44000,44000,44000,533,0,3800.0,5658.091306551596,582.734238,43890.72422099999,8832.090056285178
1768632122,158,,Aggregated,1.500000,0.000000,3900,5900,7400,8300,11000,16000,27000,31000,44000,44000,44000,534,0,3800.0,5685.910614037454,582.734238,43890.72422099999,8840.5
1768632123,160,,Aggregated,1.600000,0.000000,3900,5900,7400,8300,11000,17000,27000,31000,44000,44000,44000,535,0,3900.0,5714.93462620374,582.734238,43890.72422099999,8848.878504672897
1768632124,162,,Aggregated,1.600000,0.000000,3900,5900,7500,8300,12000,17000,27000,31000,44000,44000,44000,536,0,3900.0,5742.036354529852,582.734238,43890.72422099999,8848.925373134329
1768632125,164,,Aggregated,1.600000,0.000000,3900,6000,7500,8400,12000,18000,27000,31000,44000,44000,44000,537,0,3900.0,5778.782174679703,582.734238,43890.72422099999,8848.972067039105
1768632126,166,,Aggregated,1.100000,0.000000,3900,6100,7500,8400,12000,18000,27000,31000,44000,44000,44000,538,0,3900.0,5818.426746128253,582.734238,43890.72422099999,8838.959107806691
1768632127,168,,Aggregated,1.200000,0.000000,4000,6100,7600,8600,12000,19000,28000,31000,48000,48000,48000,542,0,3900.0,5994.1064720793365,582.734238,48267.126281000004,8825.40221402214
1768632128,170,,Aggregated,1.200000,0.000000,4000,6100,7600,8600,12000,19000,28000,31000,48000,48000,48000,542,0,3900.0,5994.1064720793365,582.734238,48267.126281000004,8825.40221402214
1768632129,172,,Aggregated,1.000000,0.000000,4000,6100,7700,8700,13000,19000,28000,31000,48000,48000,48000,544,0,4000.0,6075.422103222427,582.734238,48267.126281000004,8805.6875
1768632130,174,,Aggregated,1.300000,0.000000,4000,6200,7800,8800,13000,21000,29000,31000,48000,48000,48000,548,0,4000.0,6248.013982576643,582.734238,48267.126281000004,8812.552919708029
1768632131,176,,Aggregated,1.200000,0.000000,4000,6300,7900,8900,14000,21000,30000,31000,48000,48000,48000,550,0,4000.0,6335.286273601819,582.734238,48267.126281000004,8820.865454545454
1768632132,178,,Aggregated,1.400000,0.000000,4000,6300,7900,9000,15000,24000,30000,31000,48000,48000,48000,553,0,4000.0,6469.099105240507,582.734238,48267.126281000004,8819.41952983725
1768632133,180,,Aggregated,1.600000,0.000000,4100,6300,7900,9000,15000,25000,30000,34000,56000,56000,56000,554,0,4000.0,6558.520248972925,582.734238,56008.412733000005,8815.756317689531
1768632134,182,,Aggregated,1.700000,0.000000,4100,6300,8000,9200,15000,25000,30000,34000,56000,56000,56000,555,0,4100.0,6593.150159396398,582.734238,56008.412733000005,8806.126126126126
1768632135,184,,Aggregated,1.900000,0.000000,4100,6300,8100,9300,15000,27000,31000,34000,56000,56000,56000,559,0,4100.0,6766.270296025045,582.734238,56008.412733000005,8787.248658318425
1768632136,186,,Aggregated,1.900000,0.000000,4100,6500,8200,9300,16000,27000,31000,35000,56000,56000,56000,563,0,4100.0,6943.374744976911,582.734238,56008.412733000005,8786.140319715809
1768632137,188,,Aggregated,1.900000,0.000000,4100,6500,8200,9300,16000,27000,31000,35000,56000,56000,56000,563,0,4100.0,6943.374744976911,582.734238,56008.412733000005,8786.140319715809
1768632138,190,,Aggregated,2.200000,0.000000,4100,6500,8200,9400,16000,28000,31000,35000,56000,56000,56000,564,0,4100.0,6989.918285418441,582.734238,56008.412733000005,8794.18439716312
1768632139,192,,Aggregated,2.200000,0.000000,4100,6500,8300,9600,18000,29000,33000,36000,56000,56000,56000,568,0,4100.0,7187.023059723592,582.734238,56008.412733000005,8793.040492957747
1768632140,194,,Aggregated,2.200000,0.000000,4200,6600,8300,9700,19000,29000,33000,36000,56000,56000,56000,570,0,4100.0,7269.1969574631585,582.734238,56008.412733000005,8783.831578947369
1768632141,196,,Aggregated,2.200000,0.000000,4200,6600,8300,9700,19000,29000,34000,36000,56000,56000,56000,571,0,4200.0,7315.557461702277,582.734238,56008.412733000005,8783.98949211909
1768632142,198,,Aggregated,2.200000,0.000000,4200,6600,8400,9700,19000,29000,34000,36000,56000,56000,56000,572,0,4200.0,7357.0337756573435,582.734238,56008.412733000005,8774.674825174825
1768632143,200,,Aggregated,2.200000,0.000000,4200,6600,8400,9700,19000,29000,34000,36000,56000,56000,56000,572,0,4200.0,7357.0337756573435,582.734238,56008.412733000005,8774.674825174825
1768632144,200,,Aggregated,2.100000,0.000000,4200,6600,8400,9800,19000,29000,34000,36000,56000,56000,56000,573,0,4200.0,7395.327254921468,582.734238,56008.412733000005,8765.404886561955
1768632145,200,,Aggregated,1.800000,0.000000,4200,6600,8400,9800,19000,29000,34000,36000,56000,56000,56000,574,0,4200.0,7452.821708836239,582.734238,56008.412733000005,8773.344947735191
1768632146,200,,Aggregated,1.800000,0.000000,4200,6700,8600,9800,20000,30000,34000,39000,56000,56000,56000,576,0,4200.0,7566.504350802085,582.734238,56008.412733000005,8781.418402777777
1768632147,200,,Aggregated,1.800000,0.000000,4200,6700,8600,9800,21000,30000,35000,40000,56000,56000,56000,577,0,4200.0,7632.536858856153,582.734238,56008.412733000005,8789.289428076256
1768632148,200,,Aggregated,1.500000,0.000000,4200,6800,8600,9900,21000,31000,35000,40000,56000,56000,56000,578,0,4200.0,7675.583756384083,582.734238,56008.412733000005,8780.051903114187
1768632149,200,,Aggregated,1.400000,0.000000,4200,6800,8600,9900,21000,31000,36000,41000,56000,56000,56000,579,0,4200.0,7734.574761393782,582.734238,56008.412733000005,8770.858376511227
1768632150,200,,Aggregated,1.400000,0.000000,4200,6800,8600,9900,21000,31000,36000,41000,56000,56000,56000,579,0,4200.0,7734.574761393782,582.734238,56008.412733000005,8770.858376511227
1768632151,200,,Aggregated,1.400000,0.000000,4200,6800,8700,10000,21000,31000,36000,44000,56000,56000,56000,581,0,4200.0,7861.05390204303,582.734238,56008.412733000005,8769.53356282272
1768632152,200,,Aggregated,1.300000,0.000000,4200,6800,8800,10000,23000,31000,39000,44000,56000,56000,56000,583,0,4200.0,7994.114688005145,582.734238,56008.412733000005,8769.891938250428
1768632153,200,,Aggregated,1.300000,0.000000,4200,6800,8800,10000,23000,31000,39000,44000,56000,56000,56000,583,0,4200.0,7994.114688005145,582.734238,56008.412733000005,8769.891938250428
1768632154,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,24000,31000,40000,45000,56000,56000,56000,584,0,4200.0,8067.466489006848,582.734238,56008.412733000005,8770.070205479453
1768632155,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
1768632156,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
1768632157,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
